latitude,longitude,acq_date,acq_time,satellite,instrument,confidence,frp,daynight,type,datetime_kst,distance_to_station_km,nearest_station_id,temperature,precipitation,wind_speed,wind_direction,humidity,grid_id,imsangdo_frtp_cd,imsangdo_dmcls_cd,imsangdo_agcls_cd,imsangdo_dnst_cd,soil_loctn_altt,soil_loctn_grdn,soil_tpgrp_tpcd,soil_sltp_cd,event_id
35.10068,128.87506,2018-07-28,1726.0,N,VIIRS,n,1.76,N,0.0,2018-07-29 02:26:00,16.074223695924438,253.0,26.2,0.0,1.3,340.0,77.0,170301.0,1.0,1.0,5.0,C,65.6,26.9,12.0,2.0,
35.10151,128.83057,2018-07-28,1726.0,N,VIIRS,n,2.41,N,2.0,2018-07-29 02:26:00,17.18871683011898,253.0,26.2,0.0,1.3,340.0,77.0,169495.0,2.0,1.0,3.0,C,167.0,34.5,12.0,6.0,
35.29026,126.7789,2018-07-28,1726.0,N,VIIRS,n,1.53,N,2.0,2018-07-29 02:26:00,15.34056243240364,288.0,27.0,0.0,1.1,360.0,65.0,183709.0,2.0,2.0,4.0,C,135.0,11.1,12.0,1.0,
35.96801,126.60886,2018-07-28,1726.0,N,VIIRS,n,0.97,N,2.0,2018-07-29 02:26:00,11.631285302148642,140.0,26.1,0.0,0.5,320.0,95.0,235757.0,3.0,2.0,4.0,C,29.8,14.5,7.0,1.0,
35.97131,126.60966,2018-07-28,1726.0,N,VIIRS,n,1.63,N,2.0,2018-07-29 02:26:00,11.486693829034651,140.0,26.1,0.0,0.5,320.0,95.0,235757.0,3.0,2.0,4.0,C,29.8,14.5,7.0,1.0,
37.01244,128.33591,2018-07-28,1726.0,N,VIIRS,n,1.34,N,2.0,2018-07-29 02:26:00,21.82143610629743,221.0,23.6,0.0,0.5,50.0,85.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02488,128.3251,2018-07-28,1726.0,N,VIIRS,n,1.76,N,2.0,2018-07-29 02:26:00,19.992358771861845,221.0,23.6,0.0,0.5,50.0,85.0,322436.0,2.0,1.0,2.0,C,190.7,23.2,7.0,10.0,
37.02565,128.32065,2018-07-28,1726.0,N,VIIRS,n,1.76,N,2.0,2018-07-29 02:26:00,19.60069936284117,221.0,23.6,0.0,0.5,50.0,85.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.18439,128.32114,2018-07-28,1726.0,N,VIIRS,n,0.94,N,2.0,2018-07-29 02:26:00,13.251933026853276,221.0,23.6,0.0,0.5,50.0,85.0,336052.0,3.0,1.0,2.0,B,274.1,26.0,7.0,11.0,
37.20506,128.30333,2018-07-28,1726.0,N,VIIRS,n,1.62,N,2.0,2018-07-29 02:26:00,12.112098038653045,221.0,23.6,0.0,0.5,50.0,85.0,336852.0,3.0,2.0,4.0,C,253.8,24.2,7.0,11.0,
37.2295,128.32408,2018-07-28,1726.0,N,VIIRS,n,1.69,N,2.0,2018-07-29 02:26:00,15.420637157682226,221.0,23.6,0.0,0.5,50.0,85.0,338455.0,1.0,2.0,5.0,C,267.0,11.9,7.0,10.0,
37.56988,126.62973,2018-07-28,1726.0,N,VIIRS,n,2.24,N,2.0,2018-07-29 02:26:00,10.244091315485212,112.0,27.9,0.0,1.8,50.0,85.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
35.6838,128.4557,2018-07-29,224.0,Terra,MODIS,20,10.1,D,0.0,2018-07-29 11:24:00,28.11917275059487,143.0,32.4,0.0,4.4,90.0,41.0,215116.0,1.0,2.0,5.0,C,239.7,23.6,12.0,1.0,
35.8653,128.8334,2018-07-29,224.0,Terra,MODIS,55,14.2,D,0.0,2018-07-29 11:24:00,25.8587954260408,143.0,32.4,0.0,4.4,90.0,41.0,231172.0,1.0,3.0,6.0,C,86.6,10.7,7.0,15.0,
35.8763,128.4667,2018-07-29,224.0,Terra,MODIS,46,8.5,D,0.0,2018-07-29 11:24:00,15.084708791283028,143.0,32.4,0.0,4.4,90.0,41.0,230336.0,2.0,1.0,3.0,C,126.5,18.3,7.0,13.0,
35.9463,127.1337,2018-07-29,224.0,Terra,MODIS,35,13.0,D,2.0,2018-07-29 11:24:00,14.556368259624106,146.0,32.2,0.0,1.5,360.0,68.0,236608.0,2.0,2.0,4.0,C,67.1,22.9,7.0,2.0,
35.9547,127.0109,2018-07-29,224.0,Terra,MODIS,54,11.3,D,0.0,2018-07-29 11:24:00,19.13575542939937,146.0,32.2,0.0,1.5,360.0,68.0,237398.0,2.0,2.0,4.0,C,25.0,0.3,7.0,2.0,
36.1482,128.4447,2018-07-29,224.0,Terra,MODIS,64,11.2,D,2.0,2018-07-29 11:24:00,9.711231345715465,264.0,31.1,0.0,0.3,0.0,76.0,251158.0,2.0,2.0,4.0,C,125.0,6.1,12.0,1.0,
36.4089,129.3731,2018-07-29,224.0,Terra,MODIS,38,6.8,D,2.0,2018-07-29 11:24:00,1.2378864123962456,268.0,30.9,0.0,2.8,270.0,73.0,273680.0,1.0,2.0,4.0,C,55.4,27.9,12.0,14.0,noise
36.11723,127.52757,2018-07-29,446.0,N,VIIRS,l,4.94,D,0.0,2018-07-29 13:46:00,3.7334318262146535,238.0,33.4,0.0,2.3,340.0,48.0,250266.0,3.0,2.0,4.0,B,185.3,21.5,7.0,2.0,
36.11786,127.53304,2018-07-29,446.0,N,VIIRS,l,4.94,D,0.0,2018-07-29 13:46:00,4.34458480814839,238.0,33.4,0.0,2.3,340.0,48.0,250266.0,3.0,2.0,4.0,B,185.3,21.5,7.0,2.0,
37.01208,128.33611,2018-07-29,447.0,N,VIIRS,l,4.77,D,2.0,2018-07-29 13:47:00,21.86600210413309,221.0,33.1,0.0,4.1,20.0,39.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02608,128.32031,2018-07-29,447.0,N,VIIRS,n,5.87,D,2.0,2018-07-29 13:47:00,19.53992307768876,221.0,33.1,0.0,4.1,20.0,39.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.0263,128.3213,2018-07-29,447.0,N,VIIRS,n,4.62,D,2.0,2018-07-29 13:47:00,19.594038213765486,221.0,33.1,0.0,4.1,20.0,39.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.5701,126.62985,2018-07-29,447.0,N,VIIRS,n,3.96,D,2.0,2018-07-29 13:47:00,10.269188501162006,112.0,33.6,0.0,4.8,20.0,51.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
37.7447,127.56523,2018-07-29,447.0,N,VIIRS,n,6.65,D,0.0,2018-07-29 13:47:00,24.962510141611777,101.0,33.8,0.0,4.2,70.0,45.0,380031.0,2.0,1.0,3.0,C,201.6,5.4,12.0,1.0,noise
35.96989,126.60812,2018-07-29,1707.0,N,VIIRS,n,2.1,N,2.0,2018-07-30 02:07:00,11.678805591138085,140.0,27.5,0.0,1.6,50.0,69.0,235757.0,3.0,2.0,4.0,C,29.8,14.5,7.0,1.0,
36.86228,126.57857,2018-07-29,1707.0,N,VIIRS,n,2.66,N,2.0,2018-07-30 02:07:00,14.076191195440884,129.0,27.4,0.0,2.8,50.0,62.0,309445.0,1.0,2.0,5.0,C,78.3,16.9,12.0,2.0,
37.18529,128.32343,2018-07-29,1707.0,N,VIIRS,n,0.82,N,2.0,2018-07-30 02:07:00,13.521733020677129,221.0,25.2,0.0,1.2,70.0,75.0,336052.0,3.0,1.0,2.0,B,274.1,26.0,7.0,11.0,
37.2023,128.30243,2018-07-29,1707.0,N,VIIRS,n,1.82,N,2.0,2018-07-30 02:07:00,11.89382191149412,221.0,25.2,0.0,1.2,70.0,75.0,336852.0,3.0,2.0,4.0,C,253.8,24.2,7.0,11.0,
37.56887,126.62697,2018-07-29,1707.0,N,VIIRS,n,4.08,N,2.0,2018-07-30 02:07:00,10.120386209275708,112.0,27.5,0.0,3.2,50.0,63.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
37.56981,126.62837,2018-07-29,1707.0,N,VIIRS,n,3.73,N,2.0,2018-07-30 02:07:00,10.229454612954603,112.0,27.5,0.0,3.2,50.0,63.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
35.28918,126.78001,2018-07-29,1708.0,N,VIIRS,n,2.93,N,2.0,2018-07-30 02:08:00,15.511936456580903,288.0,25.6,0.0,1.4,50.0,99.0,183709.0,2.0,2.0,4.0,C,135.0,11.1,12.0,1.0,
35.0541,126.5305,2018-07-29,1741.0,Aqua,MODIS,60,4.2,N,0.0,2018-07-30 02:41:00,18.016175394628647,295.0,27.5,0.0,1.2,70.0,76.0,164460.0,1.0,2.0,5.0,C,45.6,14.6,7.0,15.0,noise
36.8499,126.46329,2018-07-30,428.0,N,VIIRS,n,2.92,D,0.0,2018-07-30 13:28:00,9.040698219329618,129.0,33.6,0.0,2.7,50.0,51.0,309433.0,1.0,2.0,5.0,C,48.1,3.5,7.0,1.0,
36.85251,126.45814,2018-07-30,428.0,N,VIIRS,l,2.92,D,0.0,2018-07-30 13:28:00,9.506302590954974,129.0,33.6,0.0,2.7,50.0,51.0,309433.0,1.0,2.0,5.0,C,48.1,3.5,7.0,1.0,
36.85322,126.46246,2018-07-30,428.0,N,VIIRS,n,2.92,D,0.0,2018-07-30 13:28:00,9.419531222332605,129.0,33.6,0.0,2.7,50.0,51.0,309433.0,1.0,2.0,5.0,C,48.1,3.5,7.0,1.0,
36.94866,126.78223,2018-07-30,428.0,N,VIIRS,l,5.08,D,0.0,2018-07-30 13:28:00,37.972936306282925,129.0,33.6,0.0,2.7,50.0,51.0,317473.0,2.0,1.0,4.0,C,44.6,7.9,7.0,6.0,
36.95266,126.78571,2018-07-30,428.0,N,VIIRS,l,4.68,D,0.0,2018-07-30 13:28:00,38.5330722936676,129.0,33.6,0.0,2.7,50.0,51.0,317473.0,2.0,1.0,4.0,C,44.6,7.9,7.0,6.0,
37.02561,128.32024,2018-07-30,428.0,N,VIIRS,n,3.22,D,2.0,2018-07-30 13:28:00,19.574158149667927,221.0,33.7,0.0,1.7,90.0,45.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.03531,126.78764,2018-07-30,428.0,N,VIIRS,l,4.63,D,0.0,2018-07-30 13:28:00,32.84123983458558,119.0,33.5,0.0,2.8,140.0,52.0,324685.0,1.0,2.0,4.0,C,50.0,0.0,7.0,5.0,
37.68862,126.77084,2018-07-30,428.0,N,VIIRS,l,3.37,D,0.0,2018-07-30 13:28:00,21.98549663130895,99.0,33.3,0.0,2.6,50.0,57.0,376749.0,1.0,2.0,4.0,C,95.7,17.2,7.0,1.0,
35.9528,127.0037,2018-07-30,444.0,Aqua,MODIS,36,16.5,D,2.0,2018-07-30 13:44:00,19.4605046149842,146.0,33.1,0.0,2.6,90.0,61.0,237398.0,2.0,2.0,4.0,C,25.0,0.3,7.0,2.0,
36.9734,126.8522,2018-07-30,444.0,Aqua,MODIS,0,11.8,D,2.0,2018-07-30 13:44:00,34.71674735859472,119.0,34.9,0.0,1.9,90.0,46.0,318283.0,2.0,1.0,3.0,C,22.3,13.6,7.0,8.0,
36.86187,126.57825,2018-07-30,1648.0,N,VIIRS,n,3.64,N,2.0,2018-07-31 01:48:00,14.018894532141738,129.0,28.2,0.0,0.0,0.0,81.0,309445.0,1.0,2.0,5.0,C,78.3,16.9,12.0,2.0,
36.86256,126.57888,2018-07-30,1648.0,N,VIIRS,n,2.46,N,2.0,2018-07-31 01:48:00,14.122499290228806,129.0,28.2,0.0,0.0,0.0,81.0,309445.0,1.0,2.0,5.0,C,78.3,16.9,12.0,2.0,
37.01144,128.33516,2018-07-30,1648.0,N,VIIRS,n,1.24,N,2.0,2018-07-31 01:48:00,21.848815400009183,221.0,22.5,0.0,0.5,90.0,83.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02589,128.32181,2018-07-30,1648.0,N,VIIRS,n,1.23,N,2.0,2018-07-31 01:48:00,19.66561776267617,221.0,22.5,0.0,0.5,90.0,83.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.18575,128.32253,2018-07-30,1648.0,N,VIIRS,n,0.8,N,2.0,2018-07-31 01:48:00,13.435578153204426,221.0,22.5,0.0,0.5,90.0,83.0,336052.0,3.0,1.0,2.0,B,274.1,26.0,7.0,11.0,
37.56971,126.62885,2018-07-30,1648.0,N,VIIRS,n,3.56,N,2.0,2018-07-31 01:48:00,10.220538664478822,112.0,30.3,0.0,4.1,180.0,65.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
37.01302,128.33667,2018-07-30,1828.0,N,VIIRS,n,3.01,N,2.0,2018-07-31 03:28:00,21.830163401421803,221.0,22.0,0.0,0.4,0.0,84.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.56731,126.62955,2018-07-30,1828.0,N,VIIRS,n,2.62,N,2.0,2018-07-31 03:28:00,9.958165104581392,112.0,29.7,0.0,3.0,180.0,63.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
35.08563,128.99182,2018-07-31,408.0,N,VIIRS,n,4.55,D,2.0,2018-07-31 13:08:00,4.948376514130684,159.0,33.0,0.0,4.6,110.0,53.0,167909.0,2.0,1.0,3.0,C,88.4,35.3,7.0,6.0,
35.37122,128.48444,2018-07-31,409.0,N,VIIRS,l,5.63,D,0.0,2018-07-31 13:09:00,13.865922558632771,285.0,34.3,0.0,3.4,90.0,38.0,190285.0,1.0,2.0,5.0,C,42.8,25.4,7.0,1.0,
35.61969,128.43718,2018-07-31,409.0,N,VIIRS,l,8.39,D,0.0,2018-07-31 13:09:00,29.45502502461417,212.0,35.0,0.0,1.4,290.0,38.0,209504.0,1.0,2.0,4.0,C,46.3,17.7,7.0,1.0,
35.63224,128.42252,2018-07-31,409.0,N,VIIRS,l,5.74,D,0.0,2018-07-31 13:09:00,28.11400852130872,212.0,35.0,0.0,1.4,290.0,38.0,211909.0,2.0,2.0,4.0,C,68.9,17.5,7.0,2.0,
35.63586,128.42148,2018-07-31,409.0,N,VIIRS,l,5.74,D,0.0,2018-07-31 13:09:00,28.090344738751124,212.0,35.0,0.0,1.4,290.0,38.0,211909.0,2.0,2.0,4.0,C,68.9,17.5,7.0,2.0,
35.65087,128.4088,2018-07-31,409.0,N,VIIRS,l,10.23,D,0.0,2018-07-31 13:09:00,27.17045150942174,212.0,35.0,0.0,1.4,290.0,38.0,214309.0,2.0,2.0,4.0,C,404.1,11.4,7.0,1.0,
36.44212,127.40627,2018-07-31,409.0,N,VIIRS,l,8.83,D,0.0,2018-07-31 13:09:00,8.646749956337079,133.0,35.7,0.0,2.6,70.0,49.0,277488.0,2.0,2.0,4.0,C,64.2,5.7,7.0,2.0,
37.01294,128.33272,2018-07-31,409.0,N,VIIRS,l,4.44,D,2.0,2018-07-31 13:09:00,21.54473299919162,221.0,35.2,0.0,1.3,160.0,38.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.23046,128.32358,2018-07-31,409.0,N,VIIRS,l,4.48,D,2.0,2018-07-31 13:09:00,15.427657759959535,221.0,35.2,0.0,1.3,160.0,38.0,340057.0,1.0,2.0,5.0,C,277.6,22.7,12.0,10.0,
37.38737,126.69991,2018-07-31,409.0,N,VIIRS,l,13.67,D,0.0,2018-07-31 13:09:00,13.038189700956035,112.0,33.5,0.0,3.0,340.0,51.0,353515.0,2.0,2.0,5.0,C,76.0,14.8,7.0,5.0,
37.39152,126.70674,2018-07-31,409.0,N,VIIRS,l,12.9,D,0.0,2018-07-31 13:09:00,13.197527551935574,112.0,33.5,0.0,3.0,340.0,51.0,353515.0,2.0,2.0,5.0,C,76.0,14.8,7.0,5.0,
37.39239,126.70467,2018-07-31,409.0,N,VIIRS,l,16.14,D,0.0,2018-07-31 13:09:00,12.969646458454216,112.0,33.5,0.0,3.0,340.0,51.0,353515.0,2.0,2.0,5.0,C,76.0,14.8,7.0,5.0,
37.59763,126.61137,2018-07-31,409.0,N,VIIRS,l,3.67,D,0.0,2018-07-31 13:09:00,13.393850082725036,112.0,33.5,0.0,3.0,340.0,51.0,370326.0,2.0,2.0,4.0,C,36.5,16.9,7.0,6.0,
36.0953,128.3795,2018-07-31,527.0,Aqua,MODIS,43,62.2,D,2.0,2018-07-31 14:27:00,4.531111909895706,264.0,33.4,0.0,1.9,70.0,54.0,249552.0,3.0,2.0,5.0,C,60.7,6.5,7.0,1.0,
37.01421,128.33459,2018-07-31,1629.0,N,VIIRS,n,1.88,N,2.0,2018-08-01 01:29:00,21.577372683106063,221.0,24.1,0.0,0.3,0.0,85.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02632,128.32144,2018-07-31,1629.0,N,VIIRS,n,1.21,N,2.0,2018-08-01 01:29:00,19.60265546849377,221.0,24.1,0.0,0.3,0.0,85.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
35.08139,128.99153,2018-07-31,1630.0,N,VIIRS,n,2.89,N,2.0,2018-08-01 01:30:00,5.1950349209682685,159.0,27.3,0.0,2.4,50.0,71.0,167909.0,2.0,1.0,3.0,C,88.4,35.3,7.0,6.0,
35.28876,126.77911,2018-07-31,1810.0,N,VIIRS,n,0.91,N,2.0,2018-08-01 03:10:00,15.481391290093924,288.0,24.5,0.0,0.7,20.0,99.0,183709.0,2.0,2.0,4.0,C,135.0,11.1,12.0,1.0,
37.01285,128.3333,2018-07-31,1810.0,N,VIIRS,n,2.37,N,2.0,2018-08-01 03:10:00,21.5947882597862,221.0,22.9,0.0,0.0,0.0,89.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02917,128.3188,2018-07-31,1810.0,N,VIIRS,n,1.93,N,0.0,2018-08-01 03:10:00,19.171561714461443,221.0,22.9,0.0,0.0,0.0,89.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.56998,126.63019,2018-07-31,1810.0,N,VIIRS,n,0.8,N,2.0,2018-08-01 03:10:00,10.257999524625042,112.0,28.8,0.0,2.0,20.0,81.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
35.0867,128.0876,2018-08-01,254.0,Terra,MODIS,33,22.4,D,2.0,2018-08-01 11:54:00,33.58909977139697,211.0,35.4,0.0,2.2,70.0,41.0,167818.0,3.0,2.0,4.0,C,8.0,0.0,7.0,2.0,
35.2737,127.8382,2018-08-01,254.0,Terra,MODIS,54,20.0,D,0.0,2018-08-01 11:54:00,16.21843711120206,283.0,33.2,0.0,2.8,20.0,58.0,183014.0,1.0,2.0,4.0,C,245.0,12.7,12.0,2.0,
34.674,126.9039,2018-08-01,431.0,Aqua,MODIS,37,7.8,D,2.0,2018-08-01 13:31:00,0.9483844157307496,260.0,34.1,0.0,3.1,160.0,53.0,134057.0,1.0,2.0,4.0,C,72.3,24.5,12.0,1.0,noise
35.1236,128.1691,2018-08-01,431.0,Aqua,MODIS,40,6.7,D,0.0,2018-08-01 13:31:00,25.53114735226193,211.0,36.7,0.0,4.1,20.0,42.0,170229.0,2.0,1.0,3.0,B,107.6,30.9,12.0,2.0,
35.403,128.4785,2018-08-01,431.0,Aqua,MODIS,60,11.8,D,2.0,2018-08-01 13:31:00,16.425468554959906,285.0,37.6,0.0,1.5,50.0,33.0,192686.0,1.0,2.0,5.0,C,67.8,22.9,7.0,1.0,
35.8648,128.8243,2018-08-01,432.0,Aqua,MODIS,64,15.2,D,2.0,2018-08-01 13:32:00,24.861340268009005,143.0,36.0,0.0,4.1,110.0,34.0,231172.0,1.0,3.0,6.0,C,86.6,10.7,7.0,15.0,
35.8665,128.8355,2018-08-01,432.0,Aqua,MODIS,24,11.4,D,0.0,2018-08-01 13:32:00,26.07644021214814,143.0,36.0,0.0,4.1,110.0,34.0,231172.0,1.0,3.0,6.0,C,86.6,10.7,7.0,15.0,
35.938,128.2893,2018-08-01,432.0,Aqua,MODIS,47,13.4,D,0.0,2018-08-01 13:32:00,22.73545831625161,264.0,34.8,0.0,1.4,320.0,57.0,235925.0,1.0,2.0,5.0,C,99.1,21.6,7.0,1.0,
35.9519,127.0116,2018-08-01,432.0,Aqua,MODIS,50,14.6,D,2.0,2018-08-01 13:32:00,18.84071696060951,146.0,37.5,0.0,2.0,360.0,48.0,237398.0,2.0,2.0,4.0,C,25.0,0.3,7.0,2.0,
36.1471,128.4401,2018-08-01,432.0,Aqua,MODIS,42,17.3,D,2.0,2018-08-01 13:32:00,9.186522555351653,264.0,34.8,0.0,1.4,320.0,57.0,251158.0,2.0,2.0,4.0,C,125.0,6.1,12.0,1.0,
36.5905,128.1939,2018-08-01,432.0,Aqua,MODIS,60,12.9,D,2.0,2018-08-01 13:32:00,20.671588202946385,137.0,35.9,0.0,1.2,50.0,36.0,287978.0,2.0,1.0,2.0,B,108.6,22.1,7.0,1.0,
36.8484,126.4505,2018-08-01,432.0,Aqua,MODIS,49,16.8,D,0.0,2018-08-01 13:32:00,9.43385891629099,129.0,36.5,0.0,3.7,340.0,44.0,307830.0,2.0,1.0,3.0,C,50.8,19.1,7.0,2.0,
36.9532,126.7725,2018-08-01,432.0,Aqua,MODIS,22,12.7,D,0.0,2018-08-01 13:32:00,37.319380057933856,129.0,36.5,0.0,3.7,340.0,44.0,317473.0,2.0,1.0,4.0,C,44.6,7.9,7.0,6.0,
37.288,127.8018,2018-08-01,432.0,Aqua,MODIS,69,12.4,D,0.0,2018-08-01 13:32:00,17.012709426463996,114.0,37.2,0.0,1.9,290.0,32.0,344009.0,2.0,2.0,4.0,C,77.5,8.6,7.0,1.0,
37.2971,127.7995,2018-08-01,432.0,Aqua,MODIS,36,9.6,D,0.0,2018-08-01 13:32:00,16.94783510467669,114.0,37.2,0.0,1.9,290.0,32.0,344009.0,2.0,2.0,4.0,C,77.5,8.6,7.0,1.0,
37.01118,128.33423,2018-08-01,1610.0,N,VIIRS,n,1.83,N,2.0,2018-08-02 01:10:00,21.80212167539512,221.0,24.8,0.0,0.8,50.0,78.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
36.95078,126.61757,2018-08-01,1751.0,N,VIIRS,n,0.55,N,2.0,2018-08-02 02:51:00,24.39539065583142,129.0,26.5,0.0,1.1,180.0,82.0,316658.0,3.0,1.0,3.0,C,33.9,11.9,7.0,1.0,
37.01021,128.3425,2018-08-01,1751.0,N,VIIRS,n,1.28,N,2.0,2018-08-02 02:51:00,22.497562203816056,221.0,23.6,0.0,0.1,0.0,83.0,321637.0,1.0,2.0,5.0,C,248.3,15.9,7.0,25.0,
37.01268,128.33179,2018-08-01,1751.0,N,VIIRS,n,3.15,N,2.0,2018-08-02 02:51:00,21.49845581473241,221.0,23.6,0.0,0.1,0.0,83.0,321635.0,2.0,2.0,5.0,C,204.7,25.3,12.0,10.0,
37.02516,128.31853,2018-08-01,1751.0,N,VIIRS,n,3.28,N,2.0,2018-08-02 02:51:00,19.488126831791863,221.0,23.6,0.0,0.1,0.0,83.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.02661,128.32021,2018-08-01,1751.0,N,VIIRS,n,1.9,N,2.0,2018-08-02 02:51:00,19.48832652096356,221.0,23.6,0.0,0.1,0.0,83.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.18529,128.31918,2018-08-01,1751.0,N,VIIRS,n,0.72,N,2.0,2018-08-02 02:51:00,13.06176434732054,221.0,23.6,0.0,0.1,0.0,83.0,336052.0,3.0,1.0,2.0,B,274.1,26.0,7.0,11.0,
37.2268,128.32283,2018-08-01,1751.0,N,VIIRS,n,2.03,N,2.0,2018-08-02 02:51:00,15.14967770140296,221.0,23.6,0.0,0.1,0.0,83.0,338455.0,1.0,2.0,5.0,C,267.0,11.9,7.0,10.0,
37.56833,126.6273,2018-08-01,1751.0,N,VIIRS,n,3.26,N,2.0,2018-08-02 02:51:00,10.061385950584151,112.0,29.6,0.0,2.6,200.0,79.0,365522.0,3.0,2.0,4.0,C,21.9,6.9,7.0,6.0,
35.28791,126.77686,2018-08-01,1752.0,N,VIIRS,n,1.27,N,0.0,2018-08-02 02:52:00,15.39119531790842,288.0,25.3,0.0,0.5,340.0,99.0,182906.0,2.0,2.0,4.0,C,73.9,16.0,7.0,2.0,
36.8523,126.4575,2018-08-02,159.0,Terra,MODIS,63,21.3,D,0.0,2018-08-02 10:59:00,9.51037512722264,129.0,34.1,0.0,2.0,290.0,54.0,309433.0,1.0,2.0,5.0,C,48.1,3.5,7.0,1.0,
34.7594,126.4362,2018-08-02,200.0,Terra,MODIS,0,21.4,D,2.0,2018-08-02 11:00:00,8.83060651734675,162.0,32.0,0.0,2.1,70.0,64.0,140420.0,3.0,1.0,3.0,B,20.1,4.3,7.0,15.0,
36.4243,127.15963,2018-08-02,332.0,N,VIIRS,n,8.73,D,0.0,2018-08-02 12:32:00,16.741736457948022,239.0,29.87223684210529,0.0,1.7709649122806956,134.9298245614035,68.03464912280701,274259.0,2.0,2.0,3.0,B,93.5,13.3,12.0,3.0,noise
36.42524,127.15364,2018-08-02,332.0,N,VIIRS,n,5.58,D,0.0,2018-08-02 12:32:00,17.315571114881717,239.0,29.87223684210529,0.0,1.7709649122806956,134.9298245614035,68.03464912280701,275060.0,2.0,2.0,4.0,B,131.0,25.2,12.0,2.0,noise
36.42727,127.16074,2018-08-02,332.0,N,VIIRS,n,6.81,D,0.0,2018-08-02 12:32:00,16.50066862656176,239.0,29.87223684210529,0.0,1.7709649122806956,134.9298245614035,68.03464912280701,275060.0,2.0,2.0,4.0,B,131.0,25.2,12.0,2.0,noise
35.97463,129.36761,2018-08-02,1732.0,N,VIIRS,n,1.45,N,2.0,2018-08-03 02:32:00,6.646933953064479,138.0,26.8,0.0,0.9,270.0,86.0,238436.0,1.0,2.0,4.0,C,42.7,18.6,7.0,15.0,
36.42646,127.15775,2018-08-02,1732.0,N,VIIRS,n,1.41,N,0.0,2018-08-03 02:32:00,16.8419100598786,239.0,29.730394736842094,0.010219298245614,2.00622807017544,152.49122807017545,70.72565789473684,275060.0,2.0,2.0,4.0,B,131.0,25.2,12.0,2.0,noise
36.86053,126.57915,2018-08-02,1732.0,N,VIIRS,n,0.83,N,2.0,2018-08-03 02:32:00,13.98551392607735,129.0,26.0,0.0,0.2,0.0,93.0,309445.0,1.0,2.0,5.0,C,78.3,16.9,12.0,2.0,
36.86387,126.58006,2018-08-02,1732.0,N,VIIRS,n,0.83,N,2.0,2018-08-03 02:32:00,14.317940728261764,129.0,26.0,0.0,0.2,0.0,93.0,309445.0,1.0,2.0,5.0,C,78.3,16.9,12.0,2.0,
36.95251,126.61652,2018-08-02,1732.0,N,VIIRS,n,0.5,N,2.0,2018-08-03 02:32:00,24.483733355319483,129.0,26.0,0.0,0.2,0.0,93.0,316658.0,3.0,1.0,3.0,C,33.9,11.9,7.0,1.0,
37.02282,128.32368,2018-08-02,1732.0,N,VIIRS,n,1.28,N,2.0,2018-08-03 02:32:00,20.058572654784147,221.0,24.5,0.0,0.0,0.0,85.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.02726,128.31978,2018-08-02,1732.0,N,VIIRS,n,3.43,N,2.0,2018-08-03 02:32:00,19.40260520926267,221.0,24.5,0.0,0.0,0.0,85.0,322435.0,2.0,1.0,3.0,C,190.7,23.2,7.0,10.0,
37.08395,128.28505,2018-08-02,1732.0,N,VIIRS,n,1.08,N,2.0,2018-08-03 02:32:00,12.193749128652124,221.0,24.5,0.0,0.0,0.0,85.0,328039.0,2.0,0.0,1.0,A,385.6,22.9,12.0,11.0,
